drop_id,frame,time_s,x_px,y_px,x_um,y_um,source_video
drop1,193,19.3,626.4218099821001,537.3038333682033,1491.51032956738,1279.3204272496919,brownian
drop1,194,19.4,627.8238488391422,538.698176982324,1494.8485840859976,1282.6403593949133,brownian
drop1,195,19.5,628.4874679711157,544.6985557884929,1496.4286612392264,1296.9272613324013,brownian
drop1,196,19.6,629.2017879948914,541.1363346104725,1498.1294572158365,1288.445612707535,brownian
drop1,197,19.7,626.82320916137,538.2603856571995,1492.4660610132216,1281.597978249792,brownian
drop1,198,19.8,629.5300103109568,541.8936343409127,1498.910954550388,1290.2487433657132,brownian
drop1,199,19.9,628.0124294083496,541.777669288014,1495.2975944212803,1289.972630574761,brownian
drop1,200,20.0,628.8283999810255,543.7928703571937,1497.2404203548217,1294.7708243204781,brownian
drop1,201,20.1,627.6616894821454,546.0617479417352,1494.4624826569882,1300.1730218492714,brownian
drop1,202,20.2,626.9584790759707,544.1205365006668,1492.788138679886,1295.5509974080876,brownian
drop1,203,20.3,632.3711235743237,547.4114195494392,1505.6756452304646,1303.3865899472146,brownian
drop1,204,20.4,631.7793145915733,548.1102479691164,1504.266548042536,1305.050500414466,brownian
drop1,205,20.5,628.3252816812254,545.6283833396633,1496.0424956829977,1299.1411807317381,brownian
drop1,206,20.6,629.1488066711397,546.6222083772644,1498.0033086839835,1301.5074781462665,brownian
drop1,207,20.7,629.1130906274207,545.2925897237284,1497.9182687838884,1298.3416561321972,brownian
drop1,208,20.8,628.9429320937938,547.2383045309156,1497.513121315323,1302.97440308811,brownian
drop1,209,20.9,629.6573460094272,547.5057388618146,1499.214140848446,1303.6111642299804,brownian
drop1,210,21.0,628.2066324429682,549.3959974744008,1495.759991846707,1308.1118699865483,brownian
drop1,211,21.1,625.9301632580292,548.6715737462752,1490.3397187173673,1306.387017089881,brownian
drop1,212,21.2,627.0302386662099,550.6531003768414,1492.9589982642458,1311.1050319972592,brownian
drop1,213,21.3,625.3202847864102,555.8568323757182,1488.8875980764426,1323.495117886585,brownian
drop1,214,21.4,625.37876840515,553.5349838778777,1489.026847572662,1317.9667966132267,brownian
drop1,215,21.5,626.4626817596171,553.9559635560464,1491.6076452696482,1318.9691492269465,brownian
drop1,216,21.6,625.077352396333,554.3504488671448,1488.3091760556688,1319.9084187526717,brownian
drop1,217,21.7,627.2669254735176,551.5047228129173,1493.5225495524453,1313.1327450175559,brownian
drop1,218,21.8,622.3470221677393,551.4832465011748,1481.808259781387,1313.081609919297,brownian
drop1,219,21.9,627.9452763141771,556.3576032348976,1495.1377029040557,1324.687453302291,brownian
drop1,220,22.0,627.4889076034649,552.5488209817132,1494.0510890038497,1315.6187427574591,brownian
drop1,221,22.1,626.2708724202627,546.8696581196581,1491.1509472326452,1302.0966559829058,brownian
drop1,222,22.2,629.8025484199796,550.663506625892,1499.5598677879714,1311.1298092762486,brownian
drop1,223,22.3,625.5812818392767,553.57509401755,1489.5090320593176,1318.0622988557864,brownian
drop1,224,22.4,627.2178154248883,553.4279752055911,1493.4056185266588,1317.7120089645123,brownian
drop1,225,22.5,628.2333978223702,553.2430486817241,1495.8237202150633,1317.271698911185,brownian
drop1,226,22.6,628.0277478862414,549.7448629259544,1495.3340677171407,1308.9425186266974,brownian
drop1,227,22.7,629.3019200281839,551.2748181886811,1498.3678715871056,1312.5853421072497,brownian
drop1,228,22.8,629.8025951768882,548.5945403354144,1499.5599791161706,1306.2036005386217,brownian
drop1,229,22.9,624.5998447004011,544.8199301151806,1487.172230231655,1297.216253604245,brownian
drop1,230,23.0,626.4599447851261,547.2526935574504,1491.6011285333852,1303.0086633602891,brownian
drop1,231,23.1,626.4990118309554,546.9902536751766,1491.6941471695047,1302.3837940005953,brownian
drop1,232,23.2,626.849572956475,545.8465208135628,1492.5288332093667,1299.660566057093,brownian
drop1,233,23.3,627.5655512059603,547.3912867786337,1494.2335774213914,1303.3386538199268,brownian
drop1,234,23.4,625.9378894523071,544.8945735260728,1490.3581147859431,1297.3939795655792,brownian
